extension_id,loan_number,extension_sequence,extension_request_date,extension_days,extension_fee_percent,extension_fee_amount,requested_by_role,approved_by_employee_id,reason_code,lock_expiration_date_before,lock_expiration_date_after
92553,70006350,3,2023-03-07,15,0.0025,2160.5,Loan Officer,135,Underwriting Conditions,2023-03-11,2023-03-26
92554,70006350,4,2023-03-25,15,0.0025,2160.5,Loan Officer,131,Rate Shopping,2023-03-26,2023-04-10
92555,70006351,1,2023-02-05,5,0.00125,373.5,Broker,125,Title Issues,2023-02-07,2023-02-12
92556,70006351,2,2023-02-08,5,0.00125,373.5,Broker,138,Borrower Delay,2023-02-12,2023-02-17
92557,70006353,1,2023-05-09,5,0.00125,388.58,Loan Officer,125,Borrower Delay,2023-05-13,2023-05-18
92558,70006355,1,2023-04-27,15,0.0025,565.64,Loan Officer,135,Rate Shopping,2023-05-01,2023-05-16
92559,70006356,1,2023-03-18,15,0.0025,990.88,Loan Officer,133,Appraisal Delay,2023-03-21,2023-04-05
92560,70006362,1,2023-04-15,15,0.0025,1749.87,Broker,138,Underwriting Conditions,2023-04-18,2023-05-03
92561,70006363,1,2023-04-17,15,0.0025,1819.51,Loan Officer,136,Appraisal Delay,2023-04-18,2023-05-03
92562,70006364,1,2023-04-07,15,0.0025,1480.7,Broker,130,Title Issues,2023-04-08,2023-04-23
92563,70006364,2,2023-04-19,15,0.0025,1480.7,Loan Officer,129,Title Issues,2023-04-23,2023-05-08
92564,70006365,1,2023-04-03,15,0.0025,1097.79,Processor,129,Appraisal Delay,2023-04-06,2023-04-21
92565,70006367,1,2023-04-10,15,0.0025,1747.64,Processor,126,Underwriting Conditions,2023-04-11,2023-04-26
92566,70006367,2,2023-04-22,15,0.0025,1747.64,Broker,129,Appraisal Delay,2023-04-26,2023-05-11
92567,70006375,1,2023-04-09,15,0.0025,985.86,Broker,136,Title Issues,2023-04-11,2023-04-26
92568,70006375,2,2023-04-23,5,0.00125,492.93,Broker,127,Underwriting Conditions,2023-04-26,2023-05-01
92569,70006380,1,2023-04-05,15,0.0025,654.81,Loan Officer,137,Rate Shopping,2023-04-06,2023-04-21
92570,70006380,2,2023-04-18,5,0.00125,327.41,Broker,127,Appraisal Delay,2023-04-21,2023-04-26
92571,70006380,3,2023-04-21,15,0.0025,654.81,Loan Officer,127,Borrower Delay,2023-04-26,2023-05-11
92572,70006380,4,2023-05-07,15,0.0025,654.81,Loan Officer,126,Rate Shopping,2023-05-11,2023-05-26
92573,70006381,1,2023-03-05,5,0.00125,507.62,Processor,136,Borrower Delay,2023-03-10,2023-03-15
92574,70006385,1,2023-04-08,15,0.0025,1577.99,Broker,133,Appraisal Delay,2023-04-12,2023-04-27
92575,70006392,1,2023-03-01,5,0.00125,411.0,Loan Officer,129,Rate Shopping,2023-03-03,2023-03-08
92576,70006393,1,2023-05-10,15,0.0025,774.95,Loan Officer,125,Underwriting Conditions,2023-05-11,2023-05-26
92577,70006393,2,2023-05-24,15,0.0025,774.95,Broker,130,Borrower Delay,2023-05-26,2023-06-10
92578,70006393,3,2023-06-07,15,0.0025,774.95,Processor,136,Rate Shopping,2023-06-10,2023-06-25
92579,70006393,4,2023-06-23,15,0.0025,774.95,Processor,129,Underwriting Conditions,2023-06-25,2023-07-10
92580,70006398,1,2023-02-09,5,0.00125,700.61,Loan Officer,134,Borrower Delay,2023-02-10,2023-02-15
92581,70006398,2,2023-02-10,15,0.0025,1401.22,Processor,133,Appraisal Delay,2023-02-15,2023-03-02
92582,70006398,3,2023-03-01,15,0.0025,1401.22,Loan Officer,138,Borrower Delay,2023-03-02,2023-03-17
92583,70006399,1,2023-04-06,5,0.00125,544.37,Broker,125,Borrower Delay,2023-04-08,2023-04-13
92584,70006399,2,2023-04-10,15,0.0025,1088.75,Processor,128,Appraisal Delay,2023-04-13,2023-04-28
92585,70006399,3,2023-04-23,15,0.0025,1088.75,Loan Officer,127,Underwriting Conditions,2023-04-28,2023-05-13
92586,70006400,1,2023-02-03,15,0.0025,1197.87,Loan Officer,139,Rate Shopping,2023-02-07,2023-02-22
92587,70006403,1,2023-02-21,15,0.0025,968.65,Loan Officer,130,Rate Shopping,2023-02-25,2023-03-12
92588,70006403,2,2023-03-10,5,0.00125,484.33,Loan Officer,133,Borrower Delay,2023-03-12,2023-03-17
92589,70006403,3,2023-03-13,15,0.0025,968.65,Loan Officer,134,Underwriting Conditions,2023-03-17,2023-04-01
92590,70006405,1,2023-04-17,5,0.00125,787.93,Broker,126,Title Issues,2023-04-22,2023-04-27
92591,70006405,2,2023-04-24,15,0.0025,1575.85,Processor,134,Rate Shopping,2023-04-27,2023-05-12
92592,70006407,1,2023-03-08,15,0.0025,388.53,Processor,129,Rate Shopping,2023-03-09,2023-03-24
92593,70006407,2,2023-03-22,15,0.0025,388.53,Processor,132,Appraisal Delay,2023-03-24,2023-04-08
92594,70006407,3,2023-04-03,15,0.0025,388.53,Broker,129,Underwriting Conditions,2023-04-08,2023-04-23
92595,70006407,4,2023-04-22,15,0.0025,388.53,Broker,131,Borrower Delay,2023-04-23,2023-05-08
92596,70006412,1,2023-03-06,15,0.0025,2263.91,Processor,138,Rate Shopping,2023-03-07,2023-03-22
92597,70006415,1,2023-04-28,15,0.0025,710.53,Processor,129,Rate Shopping,2023-04-30,2023-05-15
92598,70006415,2,2023-05-12,15,0.0025,710.53,Processor,138,Borrower Delay,2023-05-15,2023-05-30
92599,70006415,3,2023-05-26,15,0.0025,710.53,Processor,135,Title Issues,2023-05-30,2023-06-14
92600,70006419,1,2023-02-10,5,0.00125,292.63,Processor,137,Underwriting Conditions,2023-02-15,2023-02-20
92601,70006422,1,2023-04-22,5,0.00125,312.49,Processor,131,Underwriting Conditions,2023-04-24,2023-04-29
92602,70006422,2,2023-04-27,15,0.0025,624.97,Broker,132,Borrower Delay,2023-04-29,2023-05-14
92603,70006422,3,2023-05-13,15,0.0025,624.97,Processor,128,Underwriting Conditions,2023-05-14,2023-05-29
92604,70006426,1,2023-04-21,15,0.0025,753.86,Broker,138,Borrower Delay,2023-04-24,2023-05-09
92605,70006426,2,2023-05-08,15,0.0025,753.86,Loan Officer,125,Underwriting Conditions,2023-05-09,2023-05-24
92606,70006426,3,2023-05-21,15,0.0025,753.86,Broker,131,Borrower Delay,2023-05-24,2023-06-08
92607,70006430,1,2023-04-01,5,0.00125,469.54,Broker,131,Borrower Delay,2023-04-05,2023-04-10
92608,70006431,1,2023-03-09,5,0.00125,297.65,Broker,131,Appraisal Delay,2023-03-14,2023-03-19
92609,70006434,1,2023-02-09,15,0.0025,1256.13,Processor,126,Title Issues,2023-02-11,2023-02-26
92610,70006434,2,2023-02-23,5,0.00125,628.07,Processor,132,Appraisal Delay,2023-02-26,2023-03-03
92611,70006435,1,2023-04-22,5,0.00125,617.18,Processor,139,Title Issues,2023-04-23,2023-04-28
92612,70006435,2,2023-04-27,15,0.0025,1234.35,Processor,139,Underwriting Conditions,2023-04-28,2023-05-13
92613,70006435,3,2023-05-10,15,0.0025,1234.35,Processor,138,Underwriting Conditions,2023-05-13,2023-05-28
92614,70006435,4,2023-05-26,15,0.0025,1234.35,Broker,125,Title Issues,2023-05-28,2023-06-12
92615,70006440,1,2023-02-17,15,0.0025,1212.76,Loan Officer,130,Rate Shopping,2023-02-22,2023-03-09
92616,70006443,1,2023-04-25,15,0.0025,1282.67,Processor,130,Underwriting Conditions,2023-04-29,2023-05-14
92617,70006447,1,2023-04-18,5,0.00125,773.22,Broker,134,Title Issues,2023-04-23,2023-04-28
92618,70006447,2,2023-04-26,5,0.00125,773.22,Loan Officer,137,Appraisal Delay,2023-04-28,2023-05-03
92619,70006449,1,2023-03-12,15,0.0025,563.12,Broker,128,Underwriting Conditions,2023-03-13,2023-03-28
92620,70006449,2,2023-03-24,5,0.00125,281.56,Loan Officer,130,Appraisal Delay,2023-03-28,2023-04-02
92621,70006450,1,2023-04-11,5,0.00125,204.37,Processor,134,Title Issues,2023-04-13,2023-04-18
92622,70006450,2,2023-04-13,5,0.00125,204.37,Broker,137,Underwriting Conditions,2023-04-18,2023-04-23
92623,70006451,1,2023-02-27,15,0.0025,1053.45,Processor,133,Title Issues,2023-03-03,2023-03-18
92624,70006455,1,2023-02-03,15,0.0025,1989.59,Loan Officer,133,Rate Shopping,2023-02-05,2023-02-20
92625,70006455,2,2023-02-17,15,0.0025,1989.59,Loan Officer,128,Title Issues,2023-02-20,2023-03-07
92626,70006455,3,2023-03-05,15,0.0025,1989.59,Processor,137,Underwriting Conditions,2023-03-07,2023-03-22
92627,70006455,4,2023-03-17,15,0.0025,1989.59,Processor,132,Borrower Delay,2023-03-22,2023-04-06
92628,70006456,1,2023-01-19,5,0.00125,378.9,Broker,138,Appraisal Delay,2023-01-21,2023-01-26
92629,70006456,2,2023-01-24,15,0.0025,757.79,Broker,138,Underwriting Conditions,2023-01-26,2023-02-10
92630,70006456,3,2023-02-06,15,0.0025,757.79,Processor,125,Rate Shopping,2023-02-10,2023-02-25
92631,70006456,4,2023-02-21,15,0.0025,757.79,Loan Officer,138,Appraisal Delay,2023-02-25,2023-03-12
92632,70006463,1,2023-03-05,5,0.00125,530.69,Processor,130,Title Issues,2023-03-08,2023-03-13
92633,70006464,1,2023-04-06,5,0.00125,457.46,Processor,126,Appraisal Delay,2023-04-10,2023-04-15
92634,70006472,1,2023-03-22,5,0.00125,406.35,Processor,129,Borrower Delay,2023-03-23,2023-03-28
92635,70006473,1,2023-03-11,5,0.00125,383.96,Processor,137,Underwriting Conditions,2023-03-14,2023-03-19
92636,70006473,2,2023-03-17,5,0.00125,383.96,Loan Officer,136,Rate Shopping,2023-03-19,2023-03-24
92637,70006473,3,2023-03-19,15,0.0025,767.92,Processor,133,Underwriting Conditions,2023-03-24,2023-04-08
92638,70006473,4,2023-04-06,15,0.0025,767.92,Broker,139,Appraisal Delay,2023-04-08,2023-04-23
92639,70006479,1,2023-02-20,5,0.00125,540.11,Loan Officer,138,Borrower Delay,2023-02-22,2023-02-27
92640,70006480,1,2023-04-22,5,0.00125,814.16,Broker,136,Title Issues,2023-04-25,2023-04-30
92641,70006480,2,2023-04-27,15,0.0025,1628.33,Broker,128,Title Issues,2023-04-30,2023-05-15
92642,70006481,1,2023-05-02,15,0.0025,846.36,Broker,126,Title Issues,2023-05-04,2023-05-19
92643,70006483,1,2023-02-23,15,0.0025,2092.18,Broker,138,Appraisal Delay,2023-02-27,2023-03-14
92644,70006485,1,2023-03-17,5,0.00125,698.2,Broker,129,Underwriting Conditions,2023-03-22,2023-03-27
92645,70006485,2,2023-03-26,5,0.00125,698.2,Loan Officer,137,Appraisal Delay,2023-03-27,2023-04-01
92646,70006486,1,2023-03-21,5,0.00125,522.87,Processor,133,Borrower Delay,2023-03-25,2023-03-30
92647,70006486,2,2023-03-28,15,0.0025,1045.74,Processor,126,Underwriting Conditions,2023-03-30,2023-04-14
92648,70006487,1,2023-02-27,15,0.0025,1701.43,Broker,137,Underwriting Conditions,2023-02-28,2023-03-15
92649,70006487,2,2023-03-11,5,0.00125,850.72,Loan Officer,136,Borrower Delay,2023-03-15,2023-03-20
92650,70006488,1,2023-03-25,15,0.0025,921.47,Processor,125,Appraisal Delay,2023-03-27,2023-04-11
92651,70006488,2,2023-04-07,5,0.00125,460.73,Loan Officer,138,Underwriting Conditions,2023-04-11,2023-04-16
92652,70006492,1,2023-03-29,15,0.0025,642.3,Broker,130,Underwriting Conditions,2023-04-02,2023-04-17
92653,70006495,1,2023-03-28,5,0.00125,716.38,Broker,139,Underwriting Conditions,2023-03-31,2023-04-05
92654,70006495,2,2023-04-03,15,0.0025,1432.75,Processor,131,Rate Shopping,2023-04-05,2023-04-20
92655,70006498,1,2023-03-25,5,0.00125,362.85,Broker,134,Borrower Delay,2023-03-26,2023-03-31
92656,70006498,2,2023-03-28,15,0.0025,725.69,Processor,136,Title Issues,2023-03-31,2023-04-15
92657,70006504,1,2023-02-16,15,0.0025,1026.46,Loan Officer,126,Borrower Delay,2023-02-20,2023-03-07
92658,70006509,1,2023-04-11,15,0.0025,704.62,Loan Officer,130,Borrower Delay,2023-04-12,2023-04-27
92659,70006512,1,2023-03-07,5,0.00125,359.0,Processor,132,Underwriting Conditions,2023-03-12,2023-03-17
92660,70006512,2,2023-03-16,15,0.0025,718.0,Loan Officer,126,Rate Shopping,2023-03-17,2023-04-01
92661,70006518,1,2023-04-15,15,0.0025,1301.03,Processor,130,Borrower Delay,2023-04-16,2023-05-01
92662,70006523,1,2023-02-24,5,0.00125,850.11,Processor,135,Rate Shopping,2023-02-27,2023-03-04
92663,70006523,2,2023-03-03,15,0.0025,1700.22,Broker,139,Title Issues,2023-03-04,2023-03-19
92664,70006525,1,2023-03-08,15,0.0025,1490.25,Broker,138,Rate Shopping,2023-03-11,2023-03-26
92665,70006527,1,2023-04-06,15,0.0025,1457.77,Loan Officer,134,Title Issues,2023-04-11,2023-04-26
92666,70006528,1,2023-04-21,15,0.0025,586.26,Loan Officer,139,Borrower Delay,2023-04-26,2023-05-11
92667,70006528,2,2023-05-06,5,0.00125,293.13,Loan Officer,133,Appraisal Delay,2023-05-11,2023-05-16
92668,70006530,1,2023-04-12,5,0.00125,471.49,Processor,134,Underwriting Conditions,2023-04-16,2023-04-21
92669,70006534,1,2023-04-05,15,0.0025,863.59,Broker,139,Borrower Delay,2023-04-10,2023-04-25
92670,70006534,2,2023-04-20,15,0.0025,863.59,Broker,130,Underwriting Conditions,2023-04-25,2023-05-10
92671,70006535,1,2023-05-15,15,0.0025,800.05,Processor,131,Underwriting Conditions,2023-05-19,2023-06-03
92672,70006541,1,2023-05-09,15,0.0025,534.88,Loan Officer,135,Rate Shopping,2023-05-14,2023-05-29
92673,70006543,1,2023-04-23,15,0.0025,1186.1,Processor,128,Rate Shopping,2023-04-27,2023-05-12
92674,70006543,2,2023-05-10,5,0.00125,593.05,Loan Officer,132,Title Issues,2023-05-12,2023-05-17
92675,70006543,3,2023-05-13,15,0.0025,1186.1,Broker,130,Underwriting Conditions,2023-05-17,2023-06-01
92676,70006545,1,2023-02-05,15,0.0025,1198.59,Broker,134,Title Issues,2023-02-08,2023-02-23
92677,70006554,1,2023-03-14,5,0.00125,340.21,Broker,138,Rate Shopping,2023-03-16,2023-03-21
92678,70006560,1,2023-02-20,5,0.00125,506.28,Processor,127,Borrower Delay,2023-02-22,2023-02-27
92679,70006560,2,2023-02-26,15,0.0025,1012.57,Broker,139,Borrower Delay,2023-02-27,2023-03-14
92680,70006560,3,2023-03-12,15,0.0025,1012.57,Processor,127,Rate Shopping,2023-03-14,2023-03-29
92681,70006563,1,2023-02-26,5,0.00125,440.49,Loan Officer,125,Rate Shopping,2023-02-27,2023-03-04
92682,70006563,2,2023-03-03,5,0.00125,440.49,Processor,131,Borrower Delay,2023-03-04,2023-03-09
92683,70006563,3,2023-03-05,15,0.0025,880.99,Loan Officer,131,Appraisal Delay,2023-03-09,2023-03-24
92684,70006570,1,2023-02-27,5,0.00125,508.88,Broker,134,Title Issues,2023-03-01,2023-03-06
92685,70006571,1,2023-04-28,5,0.00125,573.55,Processor,125,Appraisal Delay,2023-04-29,2023-05-04
92686,70006572,1,2023-03-06,5,0.00125,486.29,Processor,139,Appraisal Delay,2023-03-07,2023-03-12
92687,70006572,2,2023-03-08,5,0.00125,486.29,Processor,125,Borrower Delay,2023-03-12,2023-03-17
92688,70006574,1,2023-02-20,15,0.0025,613.63,Broker,133,Rate Shopping,2023-02-24,2023-03-11
92689,70006574,2,2023-03-07,15,0.0025,613.63,Processor,130,Borrower Delay,2023-03-11,2023-03-26
92690,70006579,1,2023-03-20,5,0.00125,401.51,Broker,136,Appraisal Delay,2023-03-21,2023-03-26
92691,70006580,1,2023-05-11,15,0.0025,1358.88,Loan Officer,126,Appraisal Delay,2023-05-13,2023-05-28
92692,70006592,1,2023-04-04,5,0.00125,373.57,Broker,130,Appraisal Delay,2023-04-07,2023-04-12
92693,70006592,2,2023-04-11,15,0.0025,747.14,Processor,127,Borrower Delay,2023-04-12,2023-04-27
92694,70006593,1,2023-03-29,5,0.00125,638.73,Broker,135,Borrower Delay,2023-04-01,2023-04-06
92695,70006594,1,2023-03-15,15,0.0025,728.64,Loan Officer,127,Underwriting Conditions,2023-03-17,2023-04-01
92696,70006594,2,2023-03-27,15,0.0025,728.64,Processor,128,Underwriting Conditions,2023-04-01,2023-04-16
92697,70006594,3,2023-04-13,15,0.0025,728.64,Processor,139,Appraisal Delay,2023-04-16,2023-05-01
92698,70006594,4,2023-04-30,15,0.0025,728.64,Processor,129,Underwriting Conditions,2023-05-01,2023-05-16
92699,70006596,1,2023-03-25,15,0.0025,1419.29,Processor,138,Title Issues,2023-03-26,2023-04-10
92700,70006603,1,2023-04-20,5,0.00125,574.87,Loan Officer,129,Rate Shopping,2023-04-25,2023-04-30
92701,70006606,1,2023-04-25,15,0.0025,374.35,Processor,138,Rate Shopping,2023-04-28,2023-05-13
92702,70006612,1,2023-02-25,15,0.0025,1348.67,Loan Officer,126,Borrower Delay,2023-03-02,2023-03-17
92703,70006613,1,2023-02-03,15,0.0025,1661.34,Loan Officer,132,Appraisal Delay,2023-02-05,2023-02-20
92704,70006617,1,2023-03-11,5,0.00125,705.87,Loan Officer,129,Title Issues,2023-03-15,2023-03-20
92705,70006622,1,2023-03-22,5,0.00125,619.29,Loan Officer,129,Underwriting Conditions,2023-03-23,2023-03-28
92706,70006628,1,2023-03-08,5,0.00125,623.65,Loan Officer,134,Underwriting Conditions,2023-03-13,2023-03-18
92707,70006635,1,2023-05-05,15,0.0025,520.12,Loan Officer,126,Appraisal Delay,2023-05-09,2023-05-24
92708,70006643,1,2023-03-28,5,0.00125,464.68,Loan Officer,131,Rate Shopping,2023-04-02,2023-04-07
92709,70006649,1,2023-02-22,5,0.00125,939.32,Processor,136,Title Issues,2023-02-25,2023-03-02
92710,70006653,1,2023-03-07,5,0.00125,539.19,Processor,131,Appraisal Delay,2023-03-09,2023-03-14
92711,70006653,2,2023-03-10,15,0.0025,1078.37,Loan Officer,138,Appraisal Delay,2023-03-14,2023-03-29
92712,70006654,1,2023-03-29,15,0.0025,1023.35,Loan Officer,129,Borrower Delay,2023-04-02,2023-04-17
92713,70006654,2,2023-04-13,15,0.0025,1023.35,Broker,130,Borrower Delay,2023-04-17,2023-05-02
92714,70006659,1,2023-03-23,5,0.00125,1124.35,Processor,134,Appraisal Delay,2023-03-27,2023-04-01
92715,70006659,2,2023-03-30,15,0.0025,2248.71,Loan Officer,131,Title Issues,2023-04-01,2023-04-16
92716,70006659,3,2023-04-14,15,0.0025,2248.71,Processor,126,Underwriting Conditions,2023-04-16,2023-05-01
92717,70006659,4,2023-04-30,15,0.0025,2248.71,Processor,132,Appraisal Delay,2023-05-01,2023-05-16
92718,70006664,1,2023-05-06,5,0.00125,1062.5,Processor,125,Rate Shopping,2023-05-11,2023-05-16
92719,70006666,1,2023-04-03,15,0.0025,1703.58,Broker,129,Underwriting Conditions,2023-04-06,2023-04-21
92720,70006670,1,2023-03-24,15,0.0025,944.31,Processor,135,Title Issues,2023-03-25,2023-04-09
92721,70006670,2,2023-04-08,5,0.00125,472.16,Broker,135,Underwriting Conditions,2023-04-09,2023-04-14
92722,70006679,1,2023-02-20,5,0.00125,421.39,Loan Officer,133,Underwriting Conditions,2023-02-25,2023-03-02
92723,70006680,1,2023-02-13,5,0.00125,699.62,Broker,131,Underwriting Conditions,2023-02-18,2023-02-23
92724,70006681,1,2023-03-14,15,0.0025,1944.0,Loan Officer,138,Rate Shopping,2023-03-19,2023-04-03
92725,70006690,1,2023-04-25,5,0.00125,632.0,Loan Officer,132,Rate Shopping,2023-04-30,2023-05-05
92726,70006692,1,2023-03-22,5,0.00125,493.29,Processor,131,Borrower Delay,2023-03-26,2023-03-31
92727,70006692,2,2023-03-26,5,0.00125,493.29,Loan Officer,134,Rate Shopping,2023-03-31,2023-04-05
92728,70006695,1,2023-04-01,15,0.0025,861.31,Broker,139,Title Issues,2023-04-04,2023-04-19
92729,70006695,2,2023-04-18,15,0.0025,861.31,Broker,128,Borrower Delay,2023-04-19,2023-05-04
92730,70006696,1,2023-04-22,15,0.0025,755.24,Broker,128,Title Issues,2023-04-27,2023-05-12
92731,70006700,1,2023-04-29,5,0.00125,327.21,Loan Officer,136,Appraisal Delay,2023-05-04,2023-05-09
92732,70006700,2,2023-05-08,15,0.0025,654.41,Processor,133,Underwriting Conditions,2023-05-09,2023-05-24
92733,70006700,3,2023-05-21,15,0.0025,654.41,Broker,128,Appraisal Delay,2023-05-24,2023-06-08
92734,70006702,1,2023-04-04,15,0.0025,563.75,Processor,132,Title Issues,2023-04-09,2023-04-24
92735,70006702,2,2023-04-22,15,0.0025,563.75,Processor,129,Rate Shopping,2023-04-24,2023-05-09
92736,70006704,1,2023-04-05,15,0.0025,1437.68,Processor,125,Appraisal Delay,2023-04-10,2023-04-25
92737,70006704,2,2023-04-20,15,0.0025,1437.68,Broker,139,Title Issues,2023-04-25,2023-05-10
92738,70006705,1,2023-04-28,5,0.00125,632.97,Processor,134,Appraisal Delay,2023-05-02,2023-05-07
92739,70006708,1,2023-04-22,15,0.0025,2121.0,Processor,128,Underwriting Conditions,2023-04-27,2023-05-12
92740,70006708,2,2023-05-10,5,0.00125,1060.5,Broker,138,Title Issues,2023-05-12,2023-05-17
92741,70006709,1,2023-04-19,15,0.0025,946.69,Loan Officer,126,Underwriting Conditions,2023-04-20,2023-05-05
92742,70006714,1,2023-02-20,5,0.00125,483.32,Loan Officer,126,Borrower Delay,2023-02-21,2023-02-26
92743,70006719,1,2023-03-06,5,0.00125,465.9,Broker,136,Title Issues,2023-03-09,2023-03-14
92744,70006724,1,2023-03-16,15,0.0025,847.46,Broker,131,Title Issues,2023-03-18,2023-04-02
92745,70006731,1,2023-02-18,5,0.00125,473.91,Processor,138,Underwriting Conditions,2023-02-19,2023-02-24
92746,70006731,2,2023-02-22,15,0.0025,947.81,Broker,131,Underwriting Conditions,2023-02-24,2023-03-11
92747,70006733,1,2023-05-29,5,0.00125,209.52,Loan Officer,138,Rate Shopping,2023-06-02,2023-06-07
92748,70006733,2,2023-06-05,5,0.00125,209.52,Loan Officer,128,Title Issues,2023-06-07,2023-06-12
92749,70006736,1,2023-04-26,5,0.00125,296.56,Processor,128,Borrower Delay,2023-04-28,2023-05-03
92750,70006736,2,2023-05-01,5,0.00125,296.56,Processor,138,Borrower Delay,2023-05-03,2023-05-08
92751,70006736,3,2023-05-04,15,0.0025,593.12,Loan Officer,132,Appraisal Delay,2023-05-08,2023-05-23
92752,70006736,4,2023-05-20,15,0.0025,593.12,Broker,139,Appraisal Delay,2023-05-23,2023-06-07
92753,70006743,1,2023-02-14,15,0.0025,613.7,Broker,135,Underwriting Conditions,2023-02-19,2023-03-06
92754,70006749,1,2023-05-12,15,0.0025,682.18,Loan Officer,131,Appraisal Delay,2023-05-15,2023-05-30
92755,70006752,1,2023-04-14,5,0.00125,672.09,Processor,133,Borrower Delay,2023-04-15,2023-04-20
92756,70006756,1,2023-04-29,5,0.00125,479.85,Broker,130,Underwriting Conditions,2023-05-01,2023-05-06
92757,70006762,1,2023-03-08,15,0.0025,794.87,Broker,133,Title Issues,2023-03-11,2023-03-26
92758,70006777,1,2023-03-17,5,0.00125,414.68,Processor,134,Appraisal Delay,2023-03-19,2023-03-24
92759,70006780,1,2023-04-02,15,0.0025,793.95,Broker,138,Underwriting Conditions,2023-04-03,2023-04-18
92760,70006784,1,2023-03-26,15,0.0025,790.36,Processor,126,Underwriting Conditions,2023-03-29,2023-04-13
92761,70006784,2,2023-04-08,5,0.00125,395.18,Processor,129,Title Issues,2023-04-13,2023-04-18
92762,70006785,1,2023-02-20,15,0.0025,2130.97,Broker,129,Borrower Delay,2023-02-22,2023-03-09
92763,70006785,2,2023-03-07,5,0.00125,1065.49,Processor,132,Appraisal Delay,2023-03-09,2023-03-14
92764,70006786,1,2023-02-04,5,0.00125,374.92,Loan Officer,138,Appraisal Delay,2023-02-07,2023-02-12
92765,70006789,1,2023-04-14,15,0.0025,1362.15,Broker,138,Title Issues,2023-04-17,2023-05-02
92766,70006790,1,2023-04-20,15,0.0025,931.52,Broker,130,Title Issues,2023-04-24,2023-05-09
